event_id,lead_id,event_date,contact_type,response_type
af9ce082-2e63-467e-a66d-c3bd158c8de1,7a2969b2-ef7e-4110-be43-841ae5be410a,2024-04-04,Phone Call,Interested
31985150-dbc3-488e-be72-41f3d5931bcd,7a2969b2-ef7e-4110-be43-841ae5be410a,2024-04-07,Email,No Response
a0cfe474-d9ac-4aba-8c74-7cbd870f9b63,7a2969b2-ef7e-4110-be43-841ae5be410a,2024-04-15,LinkedIn Message,No Response
48cea845-6ac1-4d39-9107-cc73f18a909b,716ae09e-0a34-4026-aa8d-0142c75ff9e9,2024-02-03,phone call,Interested
48014626-159c-4461-900e-0401dfd14153,716ae09e-0a34-4026-aa8d-0142c75ff9e9,2024-02-04,Phone Call,No Response
19781b9f-58f5-4740-a181-e813fdccc7af,716ae09e-0a34-4026-aa8d-0142c75ff9e9,2024-02-29,Email,No Response
385c8f7e-79f1-42b5-b7a9-99bc9067323f,30d93934-915d-4301-a6b6-0efed42ca7ac,2024-02-04,Email,Responded
67ac1245-6bc6-4961-86d8-c51af9956174,30d93934-915d-4301-a6b6-0efed42ca7ac,2024-02-07,Demo Request,Interested
0b7ed96a-3403-4bf5-ad62-87a424045f2f,30d93934-915d-4301-a6b6-0efed42ca7ac,2024-02-11,Demo Request,Responded
cbe3242b-9f77-40cd-b18b-e10a7bce5d7b,30d93934-915d-4301-a6b6-0efed42ca7ac,2024-02-12,linkedin message,Interested
87c096f0-131a-46c4-9431-1b3047e206e7,30d93934-915d-4301-a6b6-0efed42ca7ac,2024-02-14,Email,No Response
f35cfec2-ac9f-450e-a4f4-733720314265,30d93934-915d-4301-a6b6-0efed42ca7ac,2024-02-24,LinkedIn Message,No Response
b2167ac5-550a-45b3-967e-85394eb7f799,30d93934-915d-4301-a6b6-0efed42ca7ac,2024-02-22,Demo Request,No Response
b61c4500-9d60-45d1-9bd2-a5c0cc5ee85e,8b9c5965-c85d-4ad7-9f54-2d07d50d3ab6,2024-03-11,Phone Call,No Response
4ece2f2e-b4c0-478f-b625-482d0462ab1b,8b9c5965-c85d-4ad7-9f54-2d07d50d3ab6,2024-03-12,Email,No Response
d3c89082-69f0-4e5a-bbf1-03478e2d6d05,8b9c5965-c85d-4ad7-9f54-2d07d50d3ab6,2024-04-06,Email,No Response
a490240d-23ac-45d9-8354-5c202c920676,8b9c5965-c85d-4ad7-9f54-2d07d50d3ab6,2024-03-22,Demo Request,No Response
3d37a74d-3116-4daf-8b3d-84623fbd8d90,8b9c5965-c85d-4ad7-9f54-2d07d50d3ab6,2024-03-21,Demo Request,Callback Requested
bc6c60fc-76e1-43f7-81c8-b4c627bfda89,1be3137c-7d3b-4087-9bfd-7f998cd08cbe,2024-03-02,Email,No Response
55e291b2-f2e1-4921-a116-2764d8579f07,1be3137c-7d3b-4087-9bfd-7f998cd08cbe,2024-03-05,Demo Request,Interested
0baad260-8b02-4f41-af3e-883e8b1ea3bc,1be3137c-7d3b-4087-9bfd-7f998cd08cbe,2024-03-14,Demo Request,Callback Requested
2a2d062a-6c3e-414c-84c3-15ca95c125b1,1be3137c-7d3b-4087-9bfd-7f998cd08cbe,2024-03-10,Email,No Response
3b62c79f-2e79-41b3-9c1a-20e1fd9e5228,1be3137c-7d3b-4087-9bfd-7f998cd08cbe,2024-03-20,LinkedIn Message,Responded
066356c2-1bca-4001-8002-6139ed52b7c8,1be3137c-7d3b-4087-9bfd-7f998cd08cbe,2024-03-11,Email,No Response
de3300cf-6452-4b6d-b09e-f65e4e6570bd,1be3137c-7d3b-4087-9bfd-7f998cd08cbe,2024-03-09,phone call,No Response
4ca2d3ee-db88-4bc4-8425-ff6dfcd6f8dd,ac291d0b-b1f7-488d-911f-88a49f99c9c4,2024-05-26,Email,No Response
261873e6-e743-4aac-a299-f158000b4111,ac291d0b-b1f7-488d-911f-88a49f99c9c4,2024-05-30,Email,No Response
5f30ea49-3338-48aa-88b1-434780d90d96,ac291d0b-b1f7-488d-911f-88a49f99c9c4,2024-05-31,Email,No Response
b8b301c1-6bed-458f-bab4-e0d827190537,ac291d0b-b1f7-488d-911f-88a49f99c9c4,2024-06-06,LinkedIn Message,No Response
87b76c3e-5347-4114-a736-ba4ae8793d05,ac291d0b-b1f7-488d-911f-88a49f99c9c4,2025-02-01,Phone Call,Interested
38815a2b-bf71-4df7-98f6-1b389e312ff2,ac291d0b-b1f7-488d-911f-88a49f99c9c4,2024-06-09,linkedin message,No Response
8a795f38-db25-402a-831d-71c3a3ce8944,ac291d0b-b1f7-488d-911f-88a49f99c9c4,2024-06-14,Demo Request,No Response
d22be7f8-8034-4ccb-809f-e85a0c214a55,24e9192e-3350-4143-ae3e-2570dfdaee8b,2024-04-21,Email,No Response
fe6f166b-6811-42fe-9afd-723f743d0f2f,24e9192e-3350-4143-ae3e-2570dfdaee8b,2024-04-21,Demo Request,No Response
20bbda5b-6339-4ac6-8878-43dcdaf33d50,24e9192e-3350-4143-ae3e-2570dfdaee8b,2024-05-12,Demo Request,Interested
d04f1b34-7df9-4950-8e6b-ba1e85b5df4f,24e9192e-3350-4143-ae3e-2570dfdaee8b,2024-05-07,LinkedIn Message,No Response
de731827-bec6-451f-a186-58d6a4122b9b,24e9192e-3350-4143-ae3e-2570dfdaee8b,2024-05-04,LinkedIn Message,Callback Requested
63303698-7164-4de9-a210-df7530f168e2,e8c94105-b2a2-4473-b464-f26583b2ba1f,2024-01-26,Email,No Response
ab291ae2-44aa-4c3a-ae77-1aa2782eb21b,e8c94105-b2a2-4473-b464-f26583b2ba1f,2024-01-29,Demo Request,Interested
9bf2f433-2e2e-4e94-a7ab-cc5f8ca7dc2f,e8c94105-b2a2-4473-b464-f26583b2ba1f,2024-02-03,Email,No Response
6ed6ed90-bca1-4271-bffe-6b3760d2547a,e8c94105-b2a2-4473-b464-f26583b2ba1f,2024-02-09,Phone Call,No Response
61c2c3bf-2370-4568-bfdd-c0f1e32ea5df,e8c94105-b2a2-4473-b464-f26583b2ba1f,2024-02-22,Email,No Response
afe43e18-0655-4a17-99ee-91a5094e5539,e8c94105-b2a2-4473-b464-f26583b2ba1f,2024-02-11,LinkedIn Message,No Response
01378219-8ced-489d-b838-59ccdf04f8e7,79671dfd-889b-403c-8949-09e9d2129cf5,2024-03-28,Email,No Response
116ba5d0-f094-4393-928e-f5471fdeca53,79671dfd-889b-403c-8949-09e9d2129cf5,2024-04-04,Phone Call,No Response
2a2e7023-af8e-4ea3-a2a7-e59764b58ae2,79671dfd-889b-403c-8949-09e9d2129cf5,2024-04-11,Email,No Response
1c727b0e-0b06-4bdc-8c7c-c11cff86db9d,79671dfd-889b-403c-8949-09e9d2129cf5,2024-04-17,Email,No Response
c4b78bd2-8be2-4d1c-92fb-5586c3c13749,60326bdc-4249-472e-947f-990bce45a13d,2024-05-30,Email,No Response
715e3b75-6825-4e88-9077-5149d841aab8,60326bdc-4249-472e-947f-990bce45a13d,2024-06-02,Email,No Response
d737bbd9-2595-4bf9-9b58-135205777ec5,60326bdc-4249-472e-947f-990bce45a13d,2024-06-27,Email,No Response
f76fc649-3425-414f-83d5-4992ccea2d41,a6829c54-bc14-4bdd-84b2-7c63af31bba1,2024-01-19,Email,No Response
1f6cd1c6-617f-424c-8ac9-49453550d84e,a6829c54-bc14-4bdd-84b2-7c63af31bba1,2024-01-19,Demo Request,No Response
18a0f32b-4862-4891-bb0a-972d413f0e6c,a6829c54-bc14-4bdd-84b2-7c63af31bba1,2024-02-16,Demo Request,Interested
f5447b51-cbb2-42b0-bc51-215cc85acd1c,a6829c54-bc14-4bdd-84b2-7c63af31bba1,2024-02-10,Email,No Response
76a795d1-3f1a-4f19-92bc-99dfe63e83f6,a6829c54-bc14-4bdd-84b2-7c63af31bba1,2024-01-25,Phone Call,No Response
59624c90-0d84-4311-b97f-7ec2b7571542,84dc4205-711a-4554-9430-623279dacc93,2024-04-30,Phone Call,No Response
209c4b04-d53a-4ccd-a442-33d307ae0641,84dc4205-711a-4554-9430-623279dacc93,2024-04-30,LinkedIn Message,No Response
92c3ef02-0b51-4041-ad17-a5d6f17fe194,84dc4205-711a-4554-9430-623279dacc93,2024-05-20,phone call,
9e802d43-158d-4a52-a396-9da30eafe1fc,b0aff5b7-e8f2-4cd7-b9fa-cd83d325a727,2024-02-20,Phone Call,Responded
9f2a2888-a78e-4326-9809-78c8f5cae572,b0aff5b7-e8f2-4cd7-b9fa-cd83d325a727,2024-02-24,Phone Call,No Response
27e6802f-6119-4541-8be4-559405409d6f,b0aff5b7-e8f2-4cd7-b9fa-cd83d325a727,2024-03-14,Demo Request,Responded
4526dd07-21a0-472d-92cd-e5102ee8d62d,ce2017e9-8625-4281-a3d1-bbcbee02fe51,2024-05-06,Email,No Response
60562cb2-c987-46d1-adcf-7fb8134df260,ce2017e9-8625-4281-a3d1-bbcbee02fe51,2025-02-01,Phone Call,No Response
d849b72b-875e-4267-8184-4bab137925f0,ce2017e9-8625-4281-a3d1-bbcbee02fe51,2024-05-28,Demo Request,Responded
71c78d2f-3633-402c-82fe-3a9882f7360d,ce2017e9-8625-4281-a3d1-bbcbee02fe51,2024-05-18,linkedin message,
bf1a174f-e49b-4476-92b2-07e0248d4de4,ce2017e9-8625-4281-a3d1-bbcbee02fe51,2024-05-24,LinkedIn Message,No Response
8e7abbb7-86bf-4094-8aaf-eba92cb6db4b,ce2017e9-8625-4281-a3d1-bbcbee02fe51,2024-05-22,Email,Callback Requested
5ae33ae5-9bd8-403d-a79e-ad77e36b0655,bafa54f1-20d0-4cc9-ba2c-eeb6101ebb30,2024-04-07,phone call,No Response
1ef554d5-0235-4dc6-9256-f17b2c51b544,bafa54f1-20d0-4cc9-ba2c-eeb6101ebb30,2024-04-11,Demo Request,Responded
ec5c476e-26b5-40d3-80b3-32aac68759af,bafa54f1-20d0-4cc9-ba2c-eeb6101ebb30,2024-05-03,Email,No Response
5d311e6f-b98c-40cf-b222-1be037e2b92a,ff60354f-35e0-4bf5-81bc-fc9eb4c1eaf6,2024-01-16,Phone Call,No Response
ef8bac60-ad5f-447c-ae40-b9d94b3220ab,a027ef47-5728-48a3-a77f-891fa5128856,2024-04-10,Email,No Response
21b7bf4b-258a-4ad7-b65f-5418f3e3943e,a027ef47-5728-48a3-a77f-891fa5128856,2024-04-17,Phone Call,Responded
3db68721-e55d-4d25-b778-0a24c95f3b1a,a027ef47-5728-48a3-a77f-891fa5128856,2024-04-25,Email,No Response
ece53411-2edd-4ee7-beee-8717b65a7bec,a027ef47-5728-48a3-a77f-891fa5128856,2024-05-06,LinkedIn Message,No Response
4f7c3903-92a8-4c18-b56e-d75fa85c0673,a027ef47-5728-48a3-a77f-891fa5128856,2024-04-20,Demo Request,Responded
d39dec4c-87e0-42bf-9707-f7944673d6a8,0ea72f7f-5ae8-4b08-a5fb-0e1e982c4f8b,2024-03-29,Email,No Response
c81a3f97-5642-49ef-9953-715d6db57463,ca803cd9-bce2-4f13-88c5-491abaa93717,2024-05-23,Phone Call,
e7147a00-5824-4d6f-9ba2-a11f98ca9feb,ca803cd9-bce2-4f13-88c5-491abaa93717,2024-05-22,Phone Call,No Response
24452e00-af63-4536-9b7c-5e2ef09cb557,ca803cd9-bce2-4f13-88c5-491abaa93717,2024-05-29,Phone Call,Callback Requested
5416020c-4115-4bd6-8d50-88ef399b54df,fd6c3aa1-ac51-45de-be19-98bcfc6ae283,2024-02-21,Email,No Response
a5650bbd-6d4d-4874-954c-903df392228d,fd6c3aa1-ac51-45de-be19-98bcfc6ae283,2024-02-21,LinkedIn Message,No Response
b1fd753e-6978-4ae8-b028-ae4878295e09,66ccde94-6910-4396-bb17-35d828a48998,2024-03-06,Phone Call,Interested
3ceb75b1-7bff-47b2-bf73-355f44651586,66ccde94-6910-4396-bb17-35d828a48998,2024-03-10,Phone Call,Interested
24b37da9-dcf6-45b9-99dc-175991b2f09e,8fe4c7c2-8b7d-48d3-9d5d-11ba141d8de3,2024-04-20,Phone Call,No Response
926ff038-8b6a-4f41-be6b-cadae1f07e28,8fe4c7c2-8b7d-48d3-9d5d-11ba141d8de3,2024-04-24,Email,
afc8fcd4-8cbb-4214-819a-73bff37e8aaa,8fe4c7c2-8b7d-48d3-9d5d-11ba141d8de3,2024-05-19,LinkedIn Message,No Response
b2eb043e-c67f-4e8b-af08-643956fe58e8,8fe4c7c2-8b7d-48d3-9d5d-11ba141d8de3,2024-05-09,Email,Responded
5464bfa0-67e3-4835-9781-7da53b7b29c4,8fe4c7c2-8b7d-48d3-9d5d-11ba141d8de3,2024-05-01,LinkedIn Message,Callback Requested
605fb0b7-53ca-431a-8dbf-ab6f0f84b2d4,04bbe735-b30e-451c-863d-b749be872e7f,2024-01-24,Email,No Response
8431dcc8-8fe4-4fef-862d-b87854bb7455,04bbe735-b30e-451c-863d-b749be872e7f,2024-01-31,Phone Call,No Response
593dd854-32ae-4a26-af60-fc982954a3e4,73d0a01e-d322-4b07-b24c-a2e60cc0588c,2024-02-07,Email,No Response
963aee20-690f-4119-bc6e-a7a6b977d07a,73d0a01e-d322-4b07-b24c-a2e60cc0588c,2024-02-10,LinkedIn Message,No Response
163c0408-9332-4b81-aeaa-fc4bb08c2593,73d0a01e-d322-4b07-b24c-a2e60cc0588c,2024-03-06,Demo Request,No Response
59240971-ae03-4b90-bf9c-abfbc0131f1f,73d0a01e-d322-4b07-b24c-a2e60cc0588c,2024-02-15,Demo Request,Interested
1b8d9c93-8326-4ebf-ad4d-06ab6688797b,73d0a01e-d322-4b07-b24c-a2e60cc0588c,2024-03-04,Demo Request,Callback Requested
dd921504-1739-46d6-ad09-b9b7e3559ab0,73d0a01e-d322-4b07-b24c-a2e60cc0588c,2024-02-22,Email,Callback Requested
0fc319ef-0c6e-4435-b2af-639bf60d613d,2ac1f9e9-c923-4607-bd35-b06f26844519,2024-03-28,Email,Interested
e459526b-b0a4-4a99-804d-30e125ff2a74,2ac1f9e9-c923-4607-bd35-b06f26844519,2024-03-31,Demo Request,Responded
c5868b80-72c1-4ee9-bc7d-f6c5334899fc,2ac1f9e9-c923-4607-bd35-b06f26844519,2024-04-21,LinkedIn Message,No Response
4146d063-92a1-44a7-bec0-ff8f8cc9a94f,2ac1f9e9-c923-4607-bd35-b06f26844519,2024-04-26,Demo Request,No Response
03b7c2f0-cc48-42ff-b873-7c9dc53a330c,2ac1f9e9-c923-4607-bd35-b06f26844519,2024-04-04,Phone Call,Responded
c620e1c0-01f8-4110-82e3-af8efc32514c,7bb045a2-2973-4331-9361-c917e4e321f2,2024-05-30,Phone Call,Callback Requested
89fde22f-2724-4268-b235-0accecf97fdd,7bb045a2-2973-4331-9361-c917e4e321f2,2024-05-30,Demo Request,No Response
736e1c90-5ce9-4e49-bec8-c62aa67325ef,7bb045a2-2973-4331-9361-c917e4e321f2,2024-06-05,Demo Request,Callback Requested
7fa615fc-61ed-41db-9a19-e2511efaa276,7bb045a2-2973-4331-9361-c917e4e321f2,2024-06-15,demo request,No Response
0788e588-8204-42be-86ae-a0591eacb3bc,7bb045a2-2973-4331-9361-c917e4e321f2,2024-06-20,Phone Call,Interested
05e35bca-6136-444e-a30d-e6453c202338,7bb045a2-2973-4331-9361-c917e4e321f2,2024-06-21,LinkedIn Message,Responded
fff72315-fc5d-44ad-a456-f1a4b9befa52,7bb045a2-2973-4331-9361-c917e4e321f2,2024-06-05,Phone Call,Interested
45286d45-6b4c-4df6-96cc-0c034cd090f1,7bb045a2-2973-4331-9361-c917e4e321f2,2024-06-14,Email,No Response
c4a7f6a7-fbf3-4f7f-ae27-84e8e31e41d2,a8ff0b80-5d16-429b-bcdc-fe2ec44060e1,2024-04-01,Email,Responded
2f1b1016-8cd0-4e37-b0d7-c63b822f9aea,a8ff0b80-5d16-429b-bcdc-fe2ec44060e1,2024-04-02,Demo Request,Responded
e4ca6473-330a-4a1e-81e2-f2e890fcfe24,a8ff0b80-5d16-429b-bcdc-fe2ec44060e1,2024-04-18,Phone Call,No Response
2a77ae88-b60a-49a2-9df2-61f000793a60,a8ff0b80-5d16-429b-bcdc-fe2ec44060e1,2024-04-26,LinkedIn Message,No Response
bb9af118-7bdc-4d7d-b2f0-8e559751c488,a8ff0b80-5d16-429b-bcdc-fe2ec44060e1,2024-04-25,Email,No Response
3d3bc789-8409-43cb-8b31-9a237a13f319,a8ff0b80-5d16-429b-bcdc-fe2ec44060e1,2024-04-24,Phone Call,
b0bb46bd-27d9-4cdc-976b-10e838be2e77,a8ff0b80-5d16-429b-bcdc-fe2ec44060e1,2024-04-09,Demo Request,Callback Requested
fe74dc97-f883-4bd1-98ed-ad5a914cb02e,a8ff0b80-5d16-429b-bcdc-fe2ec44060e1,2024-04-18,Phone Call,No Response
49c52331-1767-4481-bbf9-5f61b08eda36,a8ff0b80-5d16-429b-bcdc-fe2ec44060e1,2024-04-29,Phone Call,No Response
074023c3-3a10-4e98-89e2-edf6ee418217,93e47133-3df1-4398-b8ac-860d13c53dab,2024-03-20,Phone Call,Responded
8e688382-1b42-4e28-b735-7bbf49cd2247,93e47133-3df1-4398-b8ac-860d13c53dab,2024-03-25,Phone Call,No Response
86daf0b5-470a-4252-b947-b1949e70ba01,93e47133-3df1-4398-b8ac-860d13c53dab,2024-04-12,Phone Call,Interested
8cdd939c-cff7-41e3-84bd-853bba99e1a7,93e47133-3df1-4398-b8ac-860d13c53dab,2024-04-12,LinkedIn Message,No Response
d8623127-c389-40cb-9eeb-6ed70b4d35b9,93e47133-3df1-4398-b8ac-860d13c53dab,2024-04-08,LinkedIn Message,Responded
d8e0e79f-5bbe-4ba5-8a82-218babad6c10,93e47133-3df1-4398-b8ac-860d13c53dab,2024-04-07,Phone Call,No Response
88722b18-10a2-4469-82b7-7789ecbb8d49,93e47133-3df1-4398-b8ac-860d13c53dab,2024-04-09,Email,Interested
c2ef8ca1-a07a-4082-bb60-b6a185d174e9,d9b39b70-30f7-4e11-896e-45280b5a55c1,2024-03-06,Email,No Response
5955caae-f642-4335-9dcc-fb817c179572,d9b39b70-30f7-4e11-896e-45280b5a55c1,2024-03-11,Phone Call,No Response
7c500b28-8f55-4621-9168-8f84a036bcf2,d9b39b70-30f7-4e11-896e-45280b5a55c1,2024-04-01,Email,No Response
885940e4-f656-44ad-abf2-63ff3bc3f618,d9b39b70-30f7-4e11-896e-45280b5a55c1,2024-04-04,Email,Callback Requested
3c8bcf44-a8d6-4380-a023-85e4dc7228bc,d9b39b70-30f7-4e11-896e-45280b5a55c1,2024-03-30,Demo Request,No Response
ba36aef0-e9f9-48a8-b527-a6b906f539b8,8be3dd5b-31b1-4b2b-91b5-cb9a5b779c5c,2024-01-10,Email,Interested
246e2aed-d063-4905-8e9d-3ffade5d05c2,8be3dd5b-31b1-4b2b-91b5-cb9a5b779c5c,2024-01-15,Phone Call,Responded
57e02c3b-62eb-4da9-888c-a9ba0156455a,8be3dd5b-31b1-4b2b-91b5-cb9a5b779c5c,2024-01-29,LinkedIn Message,Responded
38d49b26-3dc1-482e-99ee-f910cbe9404f,8be3dd5b-31b1-4b2b-91b5-cb9a5b779c5c,2024-02-03,Email,Responded
785bea3a-b9c4-4806-a184-58202eda3451,48d0048d-d402-4874-bc00-7bc25864828e,2024-02-29,Email,No Response
6203cb1f-7576-435c-bf7c-ee2e94da2b31,48d0048d-d402-4874-bc00-7bc25864828e,2024-03-03,Demo Request,Interested
08bb58d1-a98b-4d1b-84f1-1629f318aebe,48d0048d-d402-4874-bc00-7bc25864828e,2024-03-12,Demo Request,No Response
b49f132e-9911-4e2a-a735-7c0b5c587a42,48d0048d-d402-4874-bc00-7bc25864828e,2024-03-08,Email,No Response
f9c0dac3-675c-4b78-89d6-518b0dbbce11,48d0048d-d402-4874-bc00-7bc25864828e,2024-03-15,LinkedIn Message,Callback Requested
ad575515-9a8a-4c42-8336-25a36d949c4b,48d0048d-d402-4874-bc00-7bc25864828e,2024-03-08,LinkedIn Message,No Response
f3eb617e-7ed8-4f66-94bb-ff704fcab73c,48d0048d-d402-4874-bc00-7bc25864828e,2024-03-13,Phone Call,No Response
16683d85-f346-4f74-bada-3293e19c2068,531c9cb3-6c56-4444-8877-f2d970e4df04,2024-01-10,Email,No Response
ba9b2e06-52a0-43e0-942c-a338ff927906,531c9cb3-6c56-4444-8877-f2d970e4df04,2024-01-14,LinkedIn Message,No Response
6f47b719-96b6-4995-afbd-faaed5826a04,531c9cb3-6c56-4444-8877-f2d970e4df04,2024-01-28,LinkedIn Message,
cc9101e3-16f6-4451-8e5b-4fe4f0f02401,531c9cb3-6c56-4444-8877-f2d970e4df04,2024-01-30,LinkedIn Message,No Response
9fed487f-2180-41ec-be32-7ebe252bd65b,531c9cb3-6c56-4444-8877-f2d970e4df04,2024-01-16,Phone Call,No Response
cac83a98-92e7-4ec4-9100-8f8f0141445a,531c9cb3-6c56-4444-8877-f2d970e4df04,2024-01-19,Demo Request,Interested
43e4e267-8d44-4674-87a8-b731e9c5299a,531c9cb3-6c56-4444-8877-f2d970e4df04,2024-01-21,email,No Response
9b47e4cc-e26e-4a08-a485-92f43ac217dd,531c9cb3-6c56-4444-8877-f2d970e4df04,2024-02-08,Phone Call,Callback Requested
a2236a39-fc2f-45ec-a7b4-ec7b4225d710,2bec2734-ce1d-4522-b05d-f69f6eb92eaa,2024-05-10,Email,No Response
a946e19a-cc98-471b-9327-b0312fe0f3e7,2bec2734-ce1d-4522-b05d-f69f6eb92eaa,2024-05-14,Phone Call,No Response
4e1d0345-7655-486e-bea9-ffc7e6ac3c27,2bec2734-ce1d-4522-b05d-f69f6eb92eaa,2024-05-28,Email,No Response
84ff97e6-b2e4-4735-b1c2-5119fc0ab601,2bec2734-ce1d-4522-b05d-f69f6eb92eaa,2024-05-30,Email,No Response
e299244c-a976-4ae8-8b30-691a9fc258ec,2bec2734-ce1d-4522-b05d-f69f6eb92eaa,2024-06-07,Demo Request,Responded
0ae72280-1c2b-4f24-a35f-468fa1c66749,2bec2734-ce1d-4522-b05d-f69f6eb92eaa,2024-05-20,Phone Call,Responded
6e366bd2-d9a1-47ce-b5e3-cdb4605baa16,2bec2734-ce1d-4522-b05d-f69f6eb92eaa,2024-05-30,LinkedIn Message,Interested
3bfce21a-21e1-4b99-9675-0a62e1e02d67,b7cb4c00-995f-4f4d-85d4-06e010719b9d,2024-03-09,Phone Call,Callback Requested
4b65caf8-43a5-4073-8f78-70cddf8922c4,b7cb4c00-995f-4f4d-85d4-06e010719b9d,2024-03-08,LinkedIn Message,No Response
63535c0b-0cd9-44e0-8691-ee7ccf556341,b7cb4c00-995f-4f4d-85d4-06e010719b9d,2024-03-18,LinkedIn Message,No Response
e7c3cf2c-49c1-4c77-ac95-c8d387880b7c,b7cb4c00-995f-4f4d-85d4-06e010719b9d,2024-04-05,LinkedIn Message,No Response
24906bf9-a0a1-44d0-9258-6630c0db2101,2e78e1f2-88d1-4b82-901b-ebb7b8fa490b,2024-04-10,Email,No Response
e923afb1-5641-43a8-841a-821ae59a5d0b,2e78e1f2-88d1-4b82-901b-ebb7b8fa490b,2024-04-13,Phone Call,No Response
8b185d91-d4b6-40ea-9f63-8bb3581cdb48,2e78e1f2-88d1-4b82-901b-ebb7b8fa490b,2024-04-21,Demo Request,Responded
4490ed94-8e3c-4545-be67-da18c390888b,2e78e1f2-88d1-4b82-901b-ebb7b8fa490b,2024-04-25,Phone Call,No Response
54dcacac-4dbc-45cc-a09f-19236a76506d,c4a7a9d7-334a-47a9-bbc5-e5414647b920,2024-05-18,Email,No Response
0199449e-6b5d-413e-9feb-f84d078de053,9a3ac34c-a263-45f5-a9b5-e59d0cfcc425,2024-03-16,email,Callback Requested
3c605141-a767-4f12-8a61-ee97a1543f86,9a3ac34c-a263-45f5-a9b5-e59d0cfcc425,2024-03-23,Phone Call,Interested
94858aaa-965f-4fce-91c1-28c1cb8b6e83,9a3ac34c-a263-45f5-a9b5-e59d0cfcc425,2024-04-13,Demo Request,Responded
f03cb313-cfe7-42e0-b0e6-ba90269d7f8f,9a3ac34c-a263-45f5-a9b5-e59d0cfcc425,2024-04-05,Email,No Response
2b066f83-3122-4c8d-b741-dd8274d7a986,9a3ac34c-a263-45f5-a9b5-e59d0cfcc425,2024-04-14,Demo Request,Callback Requested
856d35d9-018d-4ec3-875f-bbd5492019e3,78fd87ff-4a35-481d-a5a2-90972e62e0e0,2024-03-01,Email,No Response
a0d8418d-d817-49b4-a3dd-d49da877d363,78fd87ff-4a35-481d-a5a2-90972e62e0e0,2024-03-06,Phone Call,No Response
45d4a6d5-9841-4c8a-b3df-da96781c71de,b6b76eb0-02bc-4503-94fe-805c83f38312,2024-03-24,email,No Response
25862690-a96d-4241-a856-c3cb91eb0226,b6b76eb0-02bc-4503-94fe-805c83f38312,2024-03-29,LinkedIn Message,No Response
5798930e-7cec-45fd-abca-7387d18bafeb,b6b76eb0-02bc-4503-94fe-805c83f38312,2024-04-07,Email,No Response
71c6d5bb-775c-4ecf-bf90-1364d89e21bb,b6b76eb0-02bc-4503-94fe-805c83f38312,2024-04-09,Phone Call,Responded
6ff88854-742c-4c09-ad1e-160b989f4a57,b6b76eb0-02bc-4503-94fe-805c83f38312,2024-03-31,demo request,Interested
14804f38-92c9-4ec4-bc3c-b88926daa83a,ae989a55-f95e-481f-b726-c33e3a9e25c7,2024-04-09,Email,No Response
9440d1e2-de53-42fd-a002-0a49f3141c73,ae989a55-f95e-481f-b726-c33e3a9e25c7,2024-04-10,LinkedIn Message,No Response
26b07a55-60a4-4573-92a7-a925b1c221ed,ae989a55-f95e-481f-b726-c33e3a9e25c7,2024-04-28,Demo Request,No Response
356a9885-6789-410b-8c18-695cc26de153,ae989a55-f95e-481f-b726-c33e3a9e25c7,2024-04-19,Email,No Response
af0d3003-0ace-4894-ab7b-b8e4030f8ebd,17c0c6a1-a8dc-48c0-aa7a-839014ec532f,2024-02-16,Email,No Response
4bd9b5e0-0cd3-4063-85a3-ae23343c5085,17c0c6a1-a8dc-48c0-aa7a-839014ec532f,2024-02-22,Phone Call,No Response
1694c9ab-7b17-41e5-a72d-4f397fcb788a,5566ee01-50b2-419b-be54-8df7a9fb5ea1,2024-05-26,email,No Response
751ae146-eeea-4b07-be46-bfa1d20a44a0,5566ee01-50b2-419b-be54-8df7a9fb5ea1,2024-05-30,Email,No Response
321b48bd-6309-4799-ba83-754f61072993,5566ee01-50b2-419b-be54-8df7a9fb5ea1,2024-06-03,Demo Request,Responded
e4b5b0e8-bb2f-4f16-a778-8bdc6b77c749,5566ee01-50b2-419b-be54-8df7a9fb5ea1,2024-06-17,linkedin message,No Response
9e774daa-5d50-4028-abde-c125c36cdd14,5566ee01-50b2-419b-be54-8df7a9fb5ea1,2024-06-08,linkedin message,No Response
4513384b-e29a-4a62-98ed-dc2c6f549fb8,5566ee01-50b2-419b-be54-8df7a9fb5ea1,2024-06-10,Email,No Response
5e396ed4-0b64-4e9d-aace-b5a4d6393284,076fc6d4-18c4-4a07-8004-7616e2f735f6,2024-05-07,Email,Responded
55ee323e-e545-4619-be26-7ef6b684df2c,076fc6d4-18c4-4a07-8004-7616e2f735f6,2024-05-10,LinkedIn Message,Responded
0539849f-7f9f-4c12-a2f3-107bf43dd834,076fc6d4-18c4-4a07-8004-7616e2f735f6,2024-06-03,Phone Call,No Response
2a399761-4fed-4f8e-89c3-cb623bbd7eb0,076fc6d4-18c4-4a07-8004-7616e2f735f6,2024-06-05,Email,No Response
b3c5fbea-9d59-4740-96b6-a07336063dfe,076fc6d4-18c4-4a07-8004-7616e2f735f6,2024-05-29,LinkedIn Message,Responded
9dd115f2-7d8c-46d0-987b-4f9ec46b60e1,076fc6d4-18c4-4a07-8004-7616e2f735f6,2024-05-17,Phone Call,No Response
bfdeef99-7f04-4dda-ae3d-0a685a52261c,076fc6d4-18c4-4a07-8004-7616e2f735f6,2024-05-27,Email,No Response
